bank,label,snes_addr,xref_count,xrefs,text_preview
BA,DATA16_BA96BC,BA96BC,1,src/code_banks/bank_83.asm:4235: dl DATA16_BA96BC                     ;BA96BC;379,"Everything is all right,"
BA,DATA16_BA96EE,BA96EE,1,src/code_banks/bank_83.asm:4236: dl DATA16_BA96EE                     ;BA96EE;37a,I come to the church at     least once in a year.
BA,DATA16_BA9752,BA9752,1,src/code_banks/bank_83.asm:4237: dl DATA16_BA9752                     ;BA9752;37b,It looks like an artificial flower.
BA,DATA16_BA979A,BA979A,1,src/code_banks/bank_83.asm:4238: dl DATA16_BA979A                     ;BA979A;37c,I looks like an ornament of a chicken but what is it?   It interests me.
BA,DATA16_BA982C,BA982C,1,src/code_banks/bank_83.asm:4239: dl DATA16_BA982C                     ;BA982C;37d,What are you looking for?
BA,DATA16_BA9860,BA9860,1,src/code_banks/bank_83.asm:4240: dl DATA16_BA9860                     ;BA9860;37e,Ah:that's a photo of my     wife.
BA,DATA16_BA98A4,BA98A4,1,src/code_banks/bank_83.asm:4241: dl DATA16_BA98A4                     ;BA98A4;37f,"Hey:don't touch it without  permission,"
BA,DATA16_BA98F4,BA98F4,1,src/code_banks/bank_83.asm:4242: dl DATA16_BA98F4                     ;BA98F4;380,That's my grandchild's piggybank.
BA,DATA16_BA9938,BA9938,1,src/code_banks/bank_83.asm:4243: dl DATA16_BA9938                     ;BA9938;381,"Eve brought that juice here:saying ""drink it with your  grandfather."""
BA,DATA16_BA99C4,BA99C4,1,src/code_banks/bank_83.asm:4244: dl DATA16_BA99C4                     ;BA99C4;382,What's written in it?
BA,DATA16_BA99F0,BA99F0,1,src/code_banks/bank_83.asm:4245: dl DATA16_BA99F0                     ;BA99F0;383,It's too heavy to pick up...yes:looks pretty spooky.
BA,DATA16_BA9A5A,BA9A5A,1,src/code_banks/bank_83.asm:4246: dl DATA16_BA9A5A                     ;BA9A5A;384,It's a prize from the Egg   Festival. It's a charm to   protect from disasters: / they say.
BA,DATA16_BA9B0E,BA9B0E,1,src/code_banks/bank_83.asm:4247: dl DATA16_BA9B0E                     ;BA9B0E;385,It's a very old organ.
BA,DATA16_BA9B3C,BA9B3C,1,src/code_banks/bank_83.asm:4248: dl DATA16_BA9B3C                     ;BA9B3C;386,Now:let's pray here.
BA,DATA16_BA9B66,BA9B66,1,src/code_banks/bank_83.asm:4249: dl DATA16_BA9B66                     ;BA9B66;387, Quality: Sulfur spring      Benefits: rheumatism        recovery of stamina
BA,DATA16_BA9C00,BA9C00,1,src/code_banks/bank_83.asm:4250: dl DATA16_BA9C00                     ;BA9C00;388,Nothing in there.
BA,DATA16_BA9C24,BA9C24,1,src/code_banks/bank_83.asm:4251: dl DATA16_BA9C24                     ;BA9C24;389,"Confirm the origin of fire,"
BA,DATA16_BA9C5C,BA9C5C,1,src/code_banks/bank_83.asm:4252: dl DATA16_BA9C5C                     ;BA9C5C;38a,<CTRL_FFFC>c&<CTRL_FFFD>cz of <CTRL_FFFD>gAMonth:        <CTRL_FFFD>eB rests here quietly. / Let's pray her soul may restin peace today.
BA,DATA16_BA9D1A,BA9D1A,1,src/code_banks/bank_83.asm:4253: dl DATA16_BA9D1A                     ;BA9D1A;38b,Old ladies get cold easily  so I keep the fireplace     burning all the time.
BA,DATA16_BA9DB6,BA9DB6,1,src/code_banks/bank_83.asm:4254: dl DATA16_BA9DB6                     ;BA9DB6;38c,"""Notice"" Slippery and       dangerous. This road is     temporarily closed today."
BA,DATA16_BA9E5A,BA9E5A,1,src/code_banks/bank_83.asm:4255: dl DATA16_BA9E5A                     ;BA9E5A;38d,"Not this,"
BA,DATA16_BA9E6E,BA9E6E,1,src/code_banks/bank_83.asm:4256: dl DATA16_BA9E6E                     ;BA9E6E;38e,What? Heard something?
BA,DATA16_BA9E9C,BA9E9C,1,src/code_banks/bank_83.asm:4257: dl DATA16_BA9E9C                     ;BA9E9C;38f,"The winner of this year's   Egg Festival is...          the livestock dealer,"
BA,DATA16_BA9F38,BA9F38,1,src/code_banks/bank_83.asm:4258: dl DATA16_BA9F38                     ;BA9F38;390,"Beep, Time is up, Next egg."
BA,DATA16_BA9F70,BA9F70,1,src/code_banks/bank_83.asm:4259: dl DATA16_BA9F70                     ;BA9F70;391,It's late so we'd better go home now.
BA,DATA16_BA9FBC,BA9FBC,1,src/code_banks/bank_83.asm:4260: dl DATA16_BA9FBC                     ;BA9FBC;392,Better go home now.
BA,DATA16_BA9FE4,BA9FE4,1,src/code_banks/bank_83.asm:4261: dl DATA16_BA9FE4                     ;BA9FE4;393,The mountain top is a       mysterious place. I         recommend you plant a / different seed over there   when you get one.
BA,DATA16_BAA0DC,BAA0DC,1,src/code_banks/bank_83.asm:4262: dl DATA16_BAA0DC                     ;BAA0DC;394,It is said that a happy     flower blooms when you eat aberry of Power Tree. / It won't even die in winter.
BA,DATA16_BAA1B0,BAA1B0,1,src/code_banks/bank_83.asm:4263: dl DATA16_BAA1B0                     ;BAA1B0;395,Are you working hard? You   know: No food for lazy      workers: right?
BA,DATA16_BAA240,BAA240,1,src/code_banks/bank_83.asm:4264: dl DATA16_BAA240                     ;BAA240;396,"Ah: you, Working too hard isnot good for your health:   you know."
BA,DATA16_BAA2C4,BAA2C4,1,src/code_banks/bank_83.asm:4265: dl DATA16_BAA2C4                     ;BAA2C4;397,Day like today: it's good tothink of your life a little seriously. / ...Oh no: I shouldn't do    that...I've complained a    little unconsciously / but...well: that's what     I do
BA,DATA16_BAA438,BAA438,1,src/code_banks/bank_83.asm:4266: dl DATA16_BAA438                     ;BAA438;398,You won't die without money.Money is not necessary to   live a full life.
BA,DATA16_BAA4CC,BAA4CC,1,src/code_banks/bank_83.asm:4267: dl DATA16_BAA4CC                     ;BAA4CC;399,This weather makes me feel  depressed. It's boring...I  want to sleep in winter.
BA,DATA16_BAA56E,BAA56E,1,src/code_banks/bank_83.asm:4268: dl DATA16_BAA56E                     ;BAA56E;39a,Hey:warm up your body..     don't catch a cold.
BA,DATA16_BAA5CE,BAA5CE,1,src/code_banks/bank_83.asm:4269: dl DATA16_BAA5CE                     ;BAA5CE;39b,It's cold outside:isn't it? I have a fireplace inthe    back room so warm yourself.
BA,DATA16_BAA676,BAA676,1,src/code_banks/bank_83.asm:4270: dl DATA16_BAA676                     ;BAA676;39c,In winter:I make some       flowers to decorate the     shop. I want to make the / shop look nice with them.
BA,DATA16_BAA74C,BAA74C,1,src/code_banks/bank_83.asm:4271: dl DATA16_BAA74C                     ;BAA74C;39d,It's hard to shovel snow butit feels good to exercise inthe morning when it snows.
BA,DATA16_BAA7F2,BAA7F2,1,src/code_banks/bank_83.asm:4272: dl DATA16_BAA7F2                     ;BAA7F2;39e,I don't like the coldness ofwinter but I like the smell of snow. / You can smell it before it  starts snowing: can't you?  It's like:yes it will be / snowing tomorrow.           I 
BA,DATA16_BAA968,BAA968,1,src/code_banks/bank_83.asm:4273: dl DATA16_BAA968                     ;BAA968;39f,They say it a gift from the workman.
BA,DATA16_BAA9B2,BAA9B2,1,src/code_banks/bank_83.asm:4274: dl DATA16_BAA9B2                     ;BAA9B2;3a0,You are not so busy in      winter:are you? You should  gather materials: then.
BA,DATA16_BAAA52,BAAA52,1,src/code_banks/bank_83.asm:4275: dl DATA16_BAAA52                     ;BAAA52;3a1,Welcome.
BA,DATA16_BAAA64,BAAA64,1,src/code_banks/bank_83.asm:4276: dl DATA16_BAAA64                     ;BAAA64;3a2,"""Shipping Box""               Pick up in the evening.                      Shippers"
BA,DATA16_BAAB0A,BAAB0A,1,src/code_banks/bank_83.asm:4277: dl DATA16_BAAB0A                     ;BAAB0A;3a3,"Ah, This is a chicken       feather?,"
BA,DATA16_BAAB56,BAAB56,1,src/code_banks/bank_83.asm:4278: dl DATA16_BAAB56                     ;BAAB56;3a4,"""Secret Garden"" No entry    allowed,"
BA,DATA16_BAABA0,BAABA0,1,src/code_banks/bank_83.asm:4279: dl DATA16_BAABA0                     ;BAABA0;3a5,Events of the year          <CTRL_B3>st of Spring Month          New Year's Festival / <CTRL_B4><CTRL_B5>rd of Spring Month         Flower Festival / <CTRL_B3><CTRL_B4>th of Autumn
BA,DATA16_BAAE0C,BAAE0C,1,src/code_banks/bank_83.asm:4280: dl DATA16_BAAE0C                     ;BAAE0C;3a6, <$0042>
BA,DATA16_BAAE12,BAAE12,1,src/code_banks/bank_83.asm:4281: dl DATA16_BAAE12                     ;BAAE12;3a7, <$0042><$0042>
BA,DATA16_BAAE1A,BAAE1A,1,src/code_banks/bank_83.asm:4282: dl DATA16_BAAE1A                     ;BAAE1A;3a8, <$0042><$0042><$0042>
BA,DATA16_BAAE24,BAAE24,1,src/code_banks/bank_83.asm:4283: dl DATA16_BAAE24                     ;BAAE24;3a9, <$0042><$0042><$0042><$0042>
BA,DATA16_BAAE30,BAAE30,1,src/code_banks/bank_83.asm:4284: dl DATA16_BAAE30                     ;BAAE30;3aa, <$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE3E,BAAE3E,1,src/code_banks/bank_83.asm:4285: dl DATA16_BAAE3E                     ;BAAE3E;3ab, <$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE4E,BAAE4E,1,src/code_banks/bank_83.asm:4286: dl DATA16_BAAE4E                     ;BAAE4E;3ac, <$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE60,BAAE60,1,src/code_banks/bank_83.asm:4287: dl DATA16_BAAE60                     ;BAAE60;3ad, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE74,BAAE74,1,src/code_banks/bank_83.asm:4288: dl DATA16_BAAE74                     ;BAAE74;3ae, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE8A,BAAE8A,1,src/code_banks/bank_83.asm:4289: dl DATA16_BAAE8A                     ;BAAE8A;3af, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAEA2,BAAEA2,1,src/code_banks/bank_83.asm:4290: dl DATA16_BAAEA2                     ;BAAEA2;3b0,......Th-thank you.
BA,DATA16_BAAECA,BAAECA,1,src/code_banks/bank_83.asm:4291: dl DATA16_BAAECA                     ;BAAECA;3b1,Don't pick up herbs without thinking what they are for.
BA,DATA16_BAAF3A,BAAF3A,1,src/code_banks/bank_83.asm:4292: dl DATA16_BAAF3A                     ;BAAF3A;3b2,Thank you. It looks         delicious.
BA,DATA16_BAAF88,BAAF88,1,src/code_banks/bank_83.asm:4293: dl DATA16_BAAF88                     ;BAAF88;3b3,Thank you. Now I can bake a cake with it.
BA,DATA16_BAAFDC,BAAFDC,1,src/code_banks/bank_83.asm:4294: dl DATA16_BAAFDC                     ;BAAFDC;3b4,Are you playing a nasty     trick on me?
BA,DATA16_BAB02E,BAB02E,1,src/code_banks/bank_83.asm:4295: dl DATA16_BAB02E                     ;BAB02E;3b5,So glad. Are you giving me  this neat present?          Thank you.
BA,DATA16_BAB0B4,BAB0B4,1,src/code_banks/bank_83.asm:4296: dl DATA16_BAB0B4                     ;BAB0B4;3b6,You can't take care of them if you buy a lot of them at a time. Drop by later again.
BA,DATA16_BAB15E,BAB15E,1,src/code_banks/bank_83.asm:4297: dl DATA16_BAB15E                     ;BAB15E;3b7,Being crowded makes         livestock stressed. That's  enough for now:you know.
BA,DATA16_BAB200,BAB200,1,src/code_banks/bank_83.asm:4298: dl DATA16_BAB200                     ;BAB200;3b8,I don't want it.
BA,DATA16_BAB222,BAB222,1,src/code_banks/bank_83.asm:4299: dl DATA16_BAB222                     ;BAB222;3b9,I could be in trouble.
BA,DATA16_BAB250,BAB250,1,src/code_banks/bank_83.asm:4300: dl DATA16_BAB250                     ;BAB250;3ba,What is this?
BA,DATA16_BAB26C,BAB26C,1,src/code_banks/bank_83.asm:4301: dl DATA16_BAB26C                     ;BAB26C;3bb,What? I can't take this kindof stuff.
BA,DATA16_BAB2B8,BAB2B8,1,src/code_banks/bank_83.asm:4302: dl DATA16_BAB2B8                     ;BAB2B8;3bc,What? Do you give it to me?
BA,DATA16_BAB2F0,BAB2F0,1,src/code_banks/bank_83.asm:4303: dl DATA16_BAB2F0                     ;BAB2F0;3bd,Put things you want to sell on the table.
BA,DATA16_BAB344,BAB344,1,src/code_banks/bank_83.asm:4304: dl DATA16_BAB344                     ;BAB344;3be,Hi. It's getting colder whenit rains. In winter:grass   will freeze so you'd better / weed them now.
BA,DATA16_BAB40A,BAB40A,1,src/code_banks/bank_83.asm:4305: dl DATA16_BAB40A                     ;BAB40A;3bf,Ah:Mr. <CTRL_FFFD>eC                 You want to....well....to   Maria...anyway:good luck.
BA,DATA16_BAB4AC,BAB4AC,1,src/code_banks/bank_83.asm:4306: dl DATA16_BAB4AC                     ;BAB4AC;3c0,Is Maria doing OK?          Let me know if you are in   trouble.
BA,DATA16_BAB52E,BAB52E,1,src/code_banks/bank_83.asm:4307: dl DATA16_BAB52E                     ;BAB52E;3c1,Oh: Hello. Maria often talksabout you lately.
BA,DATA16_BAB58A,BAB58A,1,src/code_banks/bank_83.asm:4308: dl DATA16_BAB58A                     ;BAB58A;3c2,After all:a girl is happiestwhen she is with someone shelikes. Me? / Of course:I'm happy.
BA,DATA16_BAB63A,BAB63A,1,src/code_banks/bank_83.asm:4309: dl DATA16_BAB63A                     ;BAB63A;3c3,Mr. ...: you come here oftenbut you don't want to have achat with me:do you? / I see... maybe it's Ann?
BA,DATA16_BAB706,BAB706,1,src/code_banks/bank_83.asm:4310: dl DATA16_BAB706                     ;BAB706;3c4,How's Ann doing? Is she     working well as a good wife?I'm so very worried / about her...
BA,DATA16_BAB7B8,BAB7B8,1,src/code_banks/bank_83.asm:4311: dl DATA16_BAB7B8                     ;BAB7B8;3c5,Nina likes sweets:such as   cakes and berries of        Fullmoon Plant. / I like that one.
BA,DATA16_BAB86A,BAB86A,1,src/code_banks/bank_83.asm:4312: dl DATA16_BAB86A                     ;BAB86A;3c6,Ho-ho-ho:how's Nina doing?  Doesn't she bother you by   saying something selfish?
BA,DATA16_BAB90E,BAB90E,1,src/code_banks/bank_83.asm:4313: dl DATA16_BAB90E                     ;BAB90E;3c7,If you want a wife:choose a girl who likes children.    Girls like that can have / many children.
BA,DATA16_BAB9CE,BAB9CE,1,src/code_banks/bank_83.asm:4314: dl DATA16_BAB9CE                     ;BAB9CE;3c8,What? You look a little     heavier:don't yout?         Ellen is just like me: / she is not only a pretty    girl but also can cook very well.
BA,DATA16_BABAE8,BABAE8,1,src/code_banks/bank_83.asm:4315: dl DATA16_BABAE8                     ;BABAE8;3c9,Oh well:a lot of things     happen while you are alive. You just couldn't go / through your life if you gotmad at everything.
BA,DATA16_BABBE0,BABBE0,1,src/code_banks/bank_83.asm:4316: dl DATA16_BABBE0                     ;BABBE0;3ca,Hey you:you carry your jokesto far.
BA,DATA16_BABC28,BABC28,1,src/code_banks/bank_83.asm:4317: dl DATA16_BABC28                     ;BABC28;3cb,When I think of people who  cheat and who are cheated:  I suppose being cheated / is kind of happier than     cheating someone.           I do think so.
BA,DATA16_BABD56,BABD56,1,src/code_banks/bank_83.asm:4318: dl DATA16_BABD56                     ;BABD56;3cc,The most important thing in life is probably having     someone you love beside you.
BA,DATA16_BABE00,BABE00,1,src/code_banks/bank_83.asm:4319: dl DATA16_BABE00                     ;BABE00;3cd,Have you heard of Blue      Feather? Grandma never tellsme what it is: / saying kids don't need to   know .
BA,DATA16_BABED4,BABED4,1,src/code_banks/bank_83.asm:4320: dl DATA16_BABED4                     ;BABED4;3ce,Female psychology is        complicated.
BA,DATA16_BABF26,BABF26,1,src/code_banks/bank_83.asm:4321: dl DATA16_BABF26                     ;BABF26;3cf,It's pretty hard to move    cows as you intend. Well:it takes time and guts to do / it properly. I'm now the cowmaster. I want to show you  my  bell skills
BA,DATA16_BAC05A,BAC05A,1,src/code_banks/bank_83.asm:4322: dl DATA16_BAC05A                     ;BAC05A;3d0,I won't be dealing livestocktoday. They could become    sick outside on a day / like today. Some other time.
BA,DATA16_BAC130,BAC130,1,src/code_banks/bank_83.asm:4323: dl DATA16_BAC130                     ;BAC130;3d1,When you see the sunset at  the top of the mountain:    don't you feel like it's / saying something to you?
BA,DATA16_BAC204,BAC204,1,src/code_banks/bank_83.asm:4324: dl DATA16_BAC204                     ;BAC204;3d2,Eve is a kind girl. She     comes here often to be in mycompany. / But she talks about nothing but you recently.
BA,DATA16_BAC2E2,BAC2E2,1,src/code_banks/bank_83.asm:4325: dl DATA16_BAC2E2                     ;BAC2E2;3d3,How's Eve doing? Oh:I see.  That's good. She easily     becomes lonely.
BA,DATA16_BAC372,BAC372,1,src/code_banks/bank_83.asm:4326: dl DATA16_BAC372                     ;BAC372;3d4,Sister Pink would scold you if you picked too much      flowers and plants.
BA,DATA16_BAC40A,BAC40A,1,src/code_banks/bank_83.asm:4327: dl DATA16_BAC40A                     ;BAC40A;3d5,A big house is necessary if you want to get married.
BA,DATA16_BAC474,BAC474,1,src/code_banks/bank_83.asm:4328: dl DATA16_BAC474                     ;BAC474;3d6,You can gather logs in      winter too.
BA,DATA16_BAC4C4,BAC4C4,1,src/code_banks/bank_83.asm:4329: dl DATA16_BAC4C4                     ;BAC4C4;3d7,"Howdy, Why don't you have a juice party at home         sometimes?"
BA,DATA16_BAC54A,BAC54A,1,src/code_banks/bank_83.asm:4330: dl DATA16_BAC54A                     ;BAC54A;3d8,You got married and work    harder. It's not a bad thingbut she gets in a bad / mood when you come home     late.
BA,DATA16_BAC62A,BAC62A,1,src/code_banks/bank_83.asm:4331: dl DATA16_BAC62A                     ;BAC62A;3d9,"Hey:happy man,,"
BA,DATA16_BAC64A,BAC64A,1,src/code_banks/bank_83.asm:4332: dl DATA16_BAC64A                     ;BAC64A;3da,You are married to a cute   wife:huh? If you want kids: you have to move to / a bigger house.
BA,DATA16_BAC702,BAC702,1,src/code_banks/bank_83.asm:4333: dl DATA16_BAC702                     ;BAC702;3db,Have you seen the rare berrythat grows at the top of themountain?
BA,DATA16_BAC786,BAC786,1,src/code_banks/bank_83.asm:4334: dl DATA16_BAC786                     ;BAC786;3dc,The festival ends at <CTRL_B5>:<CTRL_B2><CTRL_B2> soyou must go by then.        The sky is colored red / by the sun at <CTRL_B5>:<CTRL_B2><CTRL_B2>.
BA,DATA16_BAC84C,BAC84C,1,src/code_banks/bank_83.asm:4335: dl DATA16_BAC84C                     ;BAC84C;3dd,Our customers are different monthly. Some people have   never been here.
BA,DATA16_BAC8DE,BAC8DE,1,src/code_banks/bank_83.asm:4336: dl DATA16_BAC8DE                     ;BAC8DE;3de,Hi:how's Eve doing?         Business has been down sincewe lost our drawing card.
BA,DATA16_BAC982,BAC982,1,src/code_banks/bank_83.asm:4337: dl DATA16_BAC982                     ;BAC982;3df,Why don't adults cry? Is it because there is nothing to cry about: / or is it because people     become stronger?
BA,DATA16_BACA62,BACA62,1,src/code_banks/bank_83.asm:4338: dl DATA16_BACA62                     ;BACA62;3e0,It's boring because Maria's gone.
BA,DATA16_BACAA6,BACAA6,1,src/code_banks/bank_83.asm:4339: dl DATA16_BACAA6                     ;BACAA6;3e1,The hardest thing to controlis love between man and     woman.
BA,DATA16_BACB24,BACB24,1,src/code_banks/bank_83.asm:4340: dl DATA16_BACB24                     ;BACB24;3e2,Yes:marriage is wonderful.  Should I bravely ask her to marry me?
BA,DATA16_BACBA8,BACBA8,1,src/code_banks/bank_83.asm:4341: dl DATA16_BACBA8                     ;BACBA8;3e3,You'd better go home to yourwife.
BA,DATA16_BACBEC,BACBEC,1,src/code_banks/bank_83.asm:4342: dl DATA16_BACBEC                     ;BACBEC;3e4,Don't make your wife cry.   Go home earlier.
BA,DATA16_BACC46,BACC46,1,src/code_banks/bank_83.asm:4343: dl DATA16_BACC46                     ;BACC46;3e5,Will you tell it to only    your dad secretly? Which    girl are you most / interes ted in now? /  Maria          Ann          Nina           Ellen        Eve<CHOICE_OR_WAIT>f
BA,DATA16_BACD7E,BACD7E,1,src/code_banks/bank_83.asm:4344: dl DATA16_BACD7E                     ;BACD7E;3e6,aha:Maria. She's at church on Saturdays and Sundays.   Flower is the best present. / Man has to be active.       Come on. Hee-hee-hee.
BA,DATA16_BACE88,BACE88,1,src/code_banks/bank_83.asm:4345: dl DATA16_BACE88                     ;BACE88;3e7,Oh:Ann. She goes alone to   the spa on Star Night       Festival day. / The Lucky day is Saturday.  She likes any presents      except mushrooms.
BA,DATA16_BACFA8,BACFA8,1,src/code_banks/bank_83.asm:4346: dl DATA16_BACFA8                     ;BACFA8;3e8,Hey:Nina. She goes picking  herbs on Saturdays and to   the mountains on Sunday. / She likes sweets. Don't pickflowers for her.
BA,DATA16_BAD0A4,BAD0A4,1,src/code_banks/bank_83.asm:4347: dl DATA16_BAD0A4                     ;BAD0A4;3e9,Hey:your face is becoming   better looking.
BA,DATA16_BAD0FC,BAD0FC,1,src/code_banks/bank_83.asm:4348: dl DATA16_BAD0FC                     ;BAD0FC;3ea,You'd better listen to the  old preacher.
BA,DATA16_BAD150,BAD150,1,src/code_banks/bank_83.asm:4349: dl DATA16_BAD150                     ;BAD150;3eb,"Your children can rely on meas well:no problem,"
BA,DATA16_BAD1B0,BAD1B0,1,src/code_banks/bank_83.asm:4350: dl DATA16_BAD1B0                     ;BAD1B0;3ec,This year is coming to a    close.
BA,DATA16_BAD1F6,BAD1F6,1,src/code_banks/bank_83.asm:4351: dl DATA16_BAD1F6                     ;BAD1F6;3ed,We are happy to live in     health this whole year.
BA,DATA16_BAD25E,BAD25E,1,src/code_banks/bank_83.asm:4352: dl DATA16_BAD25E                     ;BAD25E;3ee,You should pick a target fornext year.
BA,DATA16_BAD2AC,BAD2AC,1,src/code_banks/bank_83.asm:4353: dl DATA16_BAD2AC                     ;BAD2AC;3ef,Spring is finally returning.We'll sell seeds again at   the shop so dropby.
BA,DATA16_BAD344,BAD344,1,src/code_banks/bank_83.asm:4354: dl DATA16_BAD344                     ;BAD344;3f0,Spring is New Year in this  area. <CTRL_B3>st day of Spring is  New Year's Day.
BA,DATA16_BAD3D4,BAD3D4,1,src/code_banks/bank_83.asm:4355: dl DATA16_BAD3D4                     ;BAD3D4;3f1,I hope it will be a good    year for both of us.
BA,DATA16_BAD436,BAD436,1,src/code_banks/bank_83.asm:4356: dl DATA16_BAD436                     ;BAD436;3f2,The prize of the Egg        Festival is different every year. / What will they give this    year?
BA,DATA16_BAD4F6,BAD4F6,1,src/code_banks/bank_83.asm:4357: dl DATA16_BAD4F6                     ;BAD4F6;3f3,The Egg Festival will be    held at the public square   tomorrow.
BA,DATA16_BAD57A,BAD57A,1,src/code_banks/bank_83.asm:4358: dl DATA16_BAD57A                     ;BAD57A;3f4,I will win again at the Egg Festival tomorrow.
BA,DATA16_BAD5D8,BAD5D8,1,src/code_banks/bank_83.asm:4359: dl DATA16_BAD5D8                     ;BAD5D8;3f5,My annual event at the      beginning of the year is to go see the first sunrise.
BA,DATA16_BAD67C,BAD67C,1,src/code_banks/bank_83.asm:4360: dl DATA16_BAD67C                     ;BAD67C;3f6,"Hello, Was it a good year   for you? Try our best next  year too."
BA,DATA16_BAD700,BAD700,1,src/code_banks/bank_83.asm:4361: dl DATA16_BAD700                     ;BAD700;3f7,The fisherman will be back  here soon from a warm place.
BA,DATA16_BAD772,BAD772,1,src/code_banks/bank_83.asm:4362: dl DATA16_BAD772                     ;BAD772;3f8,This year is closing soon.  I wish to become better eachyear but... / It's a hard thing to        achieve.
BA,DATA16_BAD844,BAD844,1,src/code_banks/bank_83.asm:4363: dl DATA16_BAD844                     ;BAD844;3f9,.....this year is ending.   I'll develop and complete a great machine next year.
BA,DATA16_BAD8E6,BAD8E6,1,src/code_banks/bank_83.asm:4364: dl DATA16_BAD8E6                     ;BAD8E6;3fa,The smell of the dirt is    getting stronger as snow    melts. Spring is near.
BA,DATA16_BAD984,BAD984,1,src/code_banks/bank_83.asm:4365: dl DATA16_BAD984                     ;BAD984;3fb,Snow gave us a hard time butwill miss seeing the snow.
BA,DATA16_BAD9F2,BAD9F2,1,src/code_banks/bank_83.asm:4366: dl DATA16_BAD9F2                     ;BAD9F2;3fc,"Now tonight is the last     night of the year. Let's    have a party. Cheers,"
BA,DATA16_BADA8E,BADA8E,1,src/code_banks/bank_83.asm:4367: dl DATA16_BADA8E                     ;BADA8E;3fd,This is the last juice to   drink seeing snow this year.Well:we can drink / juice again seeing flowers  soon.
BA,DATA16_BADB66,BADB66,1,src/code_banks/bank_83.asm:4368: dl DATA16_BADB66                     ;BADB66;3fe,I'd better go home and rest now. I'm going up to the    mountain top to see the / first sunrise.
BA,DATA16_BADC24,BADC24,1,src/code_banks/bank_83.asm:4369: dl DATA16_BADC24                     ;BADC24;3ff,Thank you very much for     everything this year. I'll  do my best next year too.
BA,DATA16_BADCC8,BADCC8,1,src/code_banks/bank_83.asm:4370: dl DATA16_BADCC8                     ;BADCC8;400,Ah:Mr.<CTRL_FFFD>eD:is your field andmeadow all right?
BA,DATA16_BADD22,BADD22,1,src/code_banks/bank_83.asm:4371: dl DATA16_BADD22                     ;BADD22;401,It's important for a human  to overcome difficulties.
BA,DATA16_BADD8E,BADD8E,1,src/code_banks/bank_83.asm:4372: dl DATA16_BADD8E                     ;BADD8E;402,"Such a hard time you had,   But experience teaches you alot."
BA,DATA16_BADE08,BADE08,1,src/code_banks/bank_83.asm:4373: dl DATA16_BADE08                     ;BADE08;403,Vitality is important for   men to work outside.
BA,DATA16_BADE6A,BADE6A,1,src/code_banks/bank_83.asm:4374: dl DATA16_BADE6A                     ;BADE6A;404,The shop is open at <$00B7>:<CTRL_B2><CTRL_B2> so please come.
BA,DATA16_BADEBC,BADEBC,1,src/code_banks/bank_83.asm:4375: dl DATA16_BADEBC                     ;BADEBC;405,Everybody will come to      church to pray tomorrow.
BA,DATA16_BADF26,BADF26,1,src/code_banks/bank_83.asm:4376: dl DATA16_BADF26                     ;BADF26;406,I'll do the first           fortune-telling at the      mountain top.
BA,DATA16_BADFB2,BADFB2,1,src/code_banks/bank_83.asm:4377: dl DATA16_BADFB2                     ;BADFB2;407,winter is a good time to be friends with livestock.     Well:with girls too.
BA,DATA16_BAE04C,BAE04C,1,src/code_banks/bank_83.asm:4378: dl DATA16_BAE04C                     ;BAE04C;408,There's not a lot of thing  to eat in the mountains in  winter so all the animals / are in desperate to survive.
BA,DATA16_BAE12A,BAE12A,1,src/code_banks/bank_83.asm:4379: dl DATA16_BAE12A                     ;BAE12A;409,You need lots of wood in    winter. Chop plenty of wood before the winter.
BA,DATA16_BAE1C0,BAE1C0,1,src/code_banks/bank_83.asm:4380: dl DATA16_BAE1C0                     ;BAE1C0;40a,Umm:I can't get out when    you are there. ....You closeyou eyes so get out first? / Liar. ??????
BA,DATA16_BAE280,BAE280,1,src/code_banks/bank_83.asm:4381: dl DATA16_BAE280                     ;BAE280;40b,Not many people come here.  I wonder why.
BA,DATA16_BAE2D4,BAE2D4,1,src/code_banks/bank_83.asm:4382: dl DATA16_BAE2D4                     ;BAE2D4;40c,A very little light from    above reaches the ground.   Those herbs over there / lives only with it.
BA,DATA16_BAE39A,BAE39A,1,src/code_banks/bank_83.asm:4383: dl DATA16_BAE39A                     ;BAE39A;40d,Nina's dream is to live     surrounded by flowers.
BA,DATA16_BAE400,BAE400,1,src/code_banks/bank_83.asm:4384: dl DATA16_BAE400                     ;BAE400;40e,Not just flowers:I love themall like weeds and     vegetable. / I want to do garden forever.
BA,DATA16_BAE4B6,BAE4B6,1,src/code_banks/bank_83.asm:4385: dl DATA16_BAE4B6                     ;BAE4B6;40f,I love church because it    seems to wash my mind.
BA,DATA16_BAE51C,BAE51C,1,src/code_banks/bank_83.asm:4386: dl DATA16_BAE51C                     ;BAE51C;410,Please do your best  work.
