bank,label,snes_addr,pc_offset,usa_word_count,br_word_count,changed,usa_text,br_text
BA,DATA16_BA9682,BA9682,0x1D1682,29,29,True,"You are such a restless guy,","Você nunca descansa,"
BA,DATA16_BA96BC,BA96BC,0x1D16BC,25,25,True,"Everything is all right,","Está tudo bem,"
BA,DATA16_BA96EE,BA96EE,0x1D16EE,50,50,True,I come to the church at     least once in a year.,Eu venho para a igreja ao   menos uma vez ao ano.
BA,DATA16_BA9752,BA9752,0x1D1752,36,36,True,It looks like an artificial flower.,Parece uma flor artificial.
BA,DATA16_BA979A,BA979A,0x1D179A,73,73,True,I looks like an ornament of a chicken but what is it?   It interests me.,Isto parece um ornamento de uma galinha: mas o que será?Interessante...
BA,DATA16_BA982C,BA982C,0x1D182C,26,26,True,What are you looking for?,O que você procura?
BA,DATA16_BA9860,BA9860,0x1D1860,34,34,True,Ah:that's a photo of my     wife.,Ah: é uma foto de minha mu- lher.
BA,DATA16_BA98A4,BA98A4,0x1D18A4,40,40,True,"Hey:don't touch it without  permission,","Ei: não toque nisso sem     permissão,"
BA,DATA16_BA98F4,BA98F4,0x1D18F4,34,34,True,That's my grandchild's piggybank.,Esse é o cofrinho de meu    neto.
BA,DATA16_BA9938,BA9938,0x1D1938,70,70,True,"Eve brought that juice here:saying ""drink it with your  grandfather.""","Eve trouxe esse suco aqui:  dizendo: ""Beba isso com seu avô."""
BA,DATA16_BA99C4,BA99C4,0x1D19C4,22,22,True,What's written in it?,O que está escrito?
BA,DATA16_BA99F0,BA99F0,0x1D19F0,53,53,True,It's too heavy to pick up...yes:looks pretty spooky.,É muito pesado para pegar...sim:parece bem estranho.
BA,DATA16_BA9A5A,BA9A5A,0x1D1A5A,90,90,True,"It's a prize from the Egg   Festival. It's a charm to   protect from disasters:
they say.","É um prêmio do Festival do  Ovo. Dizem que é um amuleto para proteger de
disastres"
BA,DATA16_BA9B0E,BA9B0E,0x1D1B0E,23,23,True,It's a very old organ.,É um órgão muito velho
BA,DATA16_BA9B3C,BA9B3C,0x1D1B3C,21,21,True,Now:let's pray here.,Vamos rezar aquí.
BA,DATA16_BA9B66,BA9B66,0x1D1B66,77,77,True, Quality: Sulfur spring      Benefits: rheumatism        recovery of stamina, Qualidade: fonte de enxofre Benefícios: reumatismo     recobra resistência
BA,DATA16_BA9C00,BA9C00,0x1D1C00,18,18,True,Nothing in there.,Nada aqui.
BA,DATA16_BA9C24,BA9C24,0x1D1C24,28,28,True,"Confirm the origin of fire,","Confirme a origem do fogo,"
BA,DATA16_BA9C5C,BA9C5C,0x1D1C5C,95,95,True,"<CTRL_FFFC>c&<CTRL_FFFD>cz of <CTRL_FFFD>gAMonth:        <CTRL_FFFD>eB rests here quietly.
Let's pray her soul may restin peace today.","<CTRL_FFFC>c&<CTRL_FFFD>cz de <CTRL_FFFD>gAMês:          <CTRL_FFFD>eB aqui descansa.
Vamos rezar para que sua    alma descanse."
BA,DATA16_BA9D1A,BA9D1A,0x1D1D1A,78,78,True,Old ladies get cold easily  so I keep the fireplace     burning all the time.,Senhoras velhas se resfriam facilmente: então sempre    deixo a lareira acesa
BA,DATA16_BA9DB6,BA9DB6,0x1D1DB6,82,82,True,"""Notice"" Slippery and       dangerous. This road is     temporarily closed today.","""Note"" Escorregadio e       perigoso. Essa Estrada      está fechada hoje."
BA,DATA16_BA9E5A,BA9E5A,0x1D1E5A,10,10,True,"Not this,","Isso não,"
BA,DATA16_BA9E6E,BA9E6E,0x1D1E6E,23,23,True,What? Heard something?,O que? Ouvi algo?
BA,DATA16_BA9E9C,BA9E9C,0x1D1E9C,78,78,True,"The winner of this year's   Egg Festival is...          the livestock dealer,","O vencedor do Festival do   Ovo deste ano é...          o Comerciante,"
BA,DATA16_BA9F38,BA9F38,0x1D1F38,28,28,True,"Beep, Time is up, Next egg.","Beep, Acabou, Próximo ovo."
BA,DATA16_BA9F70,BA9F70,0x1D1F70,38,38,True,It's late so we'd better go home now.,Está tarde: então melhor ir agora.
BA,DATA16_BA9FBC,BA9FBC,0x1D1FBC,20,20,True,Better go home now.,Melhor ir para casa
BA,DATA16_BA9FE4,BA9FE4,0x1D1FE4,124,124,True,"The mountain top is a       mysterious place. I         recommend you plant a
different seed over there   when you get one.","O topo da montanha é um     lugar misterioso. Eu        recomendo que plante
uma semente diferente quandoconseguir uma."
BA,DATA16_BAA0DC,BAA0DC,0x1D20DC,106,106,True,"It is said that a happy     flower blooms when you eat aberry of Power Tree.
It won't even die in winter.","Dizem que nasce uma flor    alegre quando você come uma Baga do Poder.
Ela nem morre no inverno."
BA,DATA16_BAA1B0,BAA1B0,0x1D21B0,72,72,True,Are you working hard? You   know: No food for lazy      workers: right?,Está trabalhando duro? Você sabe: nada de comida para   preguiçosos.
BA,DATA16_BAA240,BAA240,0x1D2240,66,66,True,"Ah: you, Working too hard isnot good for your health:   you know.","Ah: você, Trabalhar tanto   não é bom para a saúde:     sabe?"
BA,DATA16_BAA2C4,BAA2C4,0x1D22C4,186,186,True,"Day like today: it's good tothink of your life a little seriously.
...Oh no: I shouldn't do    that...I've complained a    little unconsciously
but...well: that's what     I do: anyway.","Em um dia como hoje: é bom  pensar seriamente na sua    vida.
...Oh não: eu não deveria   fazer isso... Eu reclamei umpouco incosciente.
mas...bem: é o que eu faço: aliás."
BA,DATA16_BAA438,BAA438,0x1D2438,74,74,True,You won't die without money.Money is not necessary to   live a full life.,Você não morre sem dinheiro.Não é preciso dinheiro para ter uma boa vida.
BA,DATA16_BAA4CC,BAA4CC,0x1D24CC,81,81,True,This weather makes me feel  depressed. It's boring...I  want to sleep in winter.,Esse tempo me deprime. É    entediante... Eu quero      dormir no inverno.
BA,DATA16_BAA56E,BAA56E,0x1D256E,48,48,True,Hey:warm up your body..     don't catch a cold.,Ei: se aqueça um pouco.     Não se resfrie.
BA,DATA16_BAA5CE,BAA5CE,0x1D25CE,84,84,True,It's cold outside:isn't it? I have a fireplace inthe    back room so warm yourself.,Está frio lá fora: não? Eu  tenho uma lareira no quarto dos fundos:pode se aquecer.
BA,DATA16_BAA676,BAA676,0x1D2676,107,107,True,"In winter:I make some       flowers to decorate the     shop. I want to make the
shop look nice with them.","No inverno: eu faço algumas flores para decorar a loja. Quero que a loja pareça
ótima com elas."
BA,DATA16_BAA74C,BAA74C,0x1D274C,83,83,True,It's hard to shovel snow butit feels good to exercise inthe morning when it snows.,É difícil tirar a neve: mas é bom se exercitar de manhã quando neva.
BA,DATA16_BAA7F2,BAA7F2,0x1D27F2,187,187,True,"I don't like the coldness ofwinter but I like the smell of snow.
You can smell it before it  starts snowing: can't you?  It's like:yes it will be
snowing tomorrow.           I like that.","Não gosto do frio do invernomas gosto do cheiro da neve.
Você pode sentir o cheiro   antes que comece a nevar.   Como: sim: vai nevar
amanhã. Eu gusto disso."
BA,DATA16_BAA968,BAA968,0x1D2968,37,37,True,They say it a gift from the workman.,É um brinde dos trabalhado- res.
BA,DATA16_BAA9B2,BAA9B2,0x1D29B2,80,80,True,You are not so busy in      winter:are you? You should  gather materials: then.,Você não está tão ocupado noinverno: está? Então você   deveria pegar materiais
BA,DATA16_BAAA52,BAAA52,0x1D2A52,9,9,True,Welcome.,Benvindo
BA,DATA16_BAAA64,BAAA64,0x1D2A64,83,83,True,"""Shipping Box""               Pick up in the evening.                      Shippers","""Caixa de transporte""        Pega no fim da tarde.                 Transportadores"
BA,DATA16_BAAB0A,BAAB0A,0x1D2B0A,38,38,True,"Ah, This is a chicken       feather?,","Ah, É uma pena de galinha?,"
BA,DATA16_BAAB56,BAAB56,0x1D2B56,37,37,True,"""Secret Garden"" No entry    allowed,","""Jardim Secreto"" Proibido   entrar,"
BA,DATA16_BAABA0,BAABA0,0x1D2BA0,310,310,True,"Events of the year          <CTRL_B3>st of Spring Month          New Year's Festival
<CTRL_B4><CTRL_B5>rd of Spring Month         Flower Festival
<CTRL_B3><CTRL_B4>th of Autumn Month         Harvest Festival
<CTRL_B4><CTRL_B2>th of Autumn Month         Egg Festival
<CTRL_B3><CTRL_B2>th of Winter Month         Thanksgiving Festival
<CTRL_B4><$00B6>th of Winter Month         Star Night Festival","Festivais do ano.           Dia <CTRL_B3> da Primavera           Do Ano Novo.
Dia <CTRL_B4><CTRL_B5> da Primavera          Das Flores.
Dia <CTRL_B3><CTRL_B4> do Outono             Da Colheita.
Dia <CTRL_B4><CTRL_B2> do Outono             Do Ovo.
Dia <CTRL_B3><CTRL_B2> do Inverno            Da Gratidão.
Dia <CTRL_B4><$00B6> do Inverno            Da Noite Estrelada."
BA,DATA16_BAAE0C,BAAE0C,0x1D2E0C,3,3,False, <$0042>, <$0042>
BA,DATA16_BAAE12,BAAE12,0x1D2E12,4,4,False, <$0042><$0042>, <$0042><$0042>
BA,DATA16_BAAE1A,BAAE1A,0x1D2E1A,5,5,False, <$0042><$0042><$0042>, <$0042><$0042><$0042>
BA,DATA16_BAAE24,BAAE24,0x1D2E24,6,6,False, <$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042>
BA,DATA16_BAAE30,BAAE30,0x1D2E30,7,7,False, <$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE3E,BAAE3E,0x1D2E3E,8,8,False, <$0042><$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE4E,BAAE4E,0x1D2E4E,9,9,False, <$0042><$0042><$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE60,BAAE60,0x1D2E60,10,10,False, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE74,BAAE74,0x1D2E74,11,11,False, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAE8A,BAAE8A,0x1D2E8A,12,12,False, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,DATA16_BAAEA2,BAAEA2,0x1D2EA2,20,20,True,......Th-thank you.,......O-obrigada.
BA,DATA16_BAAECA,BAAECA,0x1D2ECA,56,56,True,Don't pick up herbs without thinking what they are for.,Não pegue as ervas sem      pensar no que elas fazem.
BA,DATA16_BAAF3A,BAAF3A,0x1D2F3A,39,39,True,Thank you. It looks         delicious.,Obrigada. Parece delicioso.
BA,DATA16_BAAF88,BAAF88,0x1D2F88,42,42,True,Thank you. Now I can bake a cake with it.,Obrigada. Posso fazer um    bolo com ele.
BA,DATA16_BAAFDC,BAAFDC,0x1D2FDC,41,41,True,Are you playing a nasty     trick on me?,Está fazendo um piadinha de mal gosto?
BA,DATA16_BAB02E,BAB02E,0x1D302E,67,67,True,So glad. Are you giving me  this neat present?          Thank you.,Estou tão feliz. Você está  me dando esse belo presente?Obrigada.
BA,DATA16_BAB0B4,BAB0B4,0x1D30B4,85,85,True,You can't take care of them if you buy a lot of them at a time. Drop by later again.,Você não pode cuidar delas  se comprar muitas de uma vezVolte depois.
BA,DATA16_BAB15E,BAB15E,0x1D315E,81,81,True,Being crowded makes         livestock stressed. That's  enough for now:you know.,Os animais se estressarão seforem amontoados. Isso é    suficiente por enquanto.
BA,DATA16_BAB200,BAB200,0x1D3200,17,17,True,I don't want it.,Eu não quero.
BA,DATA16_BAB222,BAB222,0x1D3222,23,23,True,I could be in trouble.,Posso ter problemas.
BA,DATA16_BAB250,BAB250,0x1D3250,14,14,True,What is this?,O que é isso?
BA,DATA16_BAB26C,BAB26C,0x1D326C,38,38,True,What? I can't take this kindof stuff.,O que? Não posso pegar isso.
BA,DATA16_BAB2B8,BAB2B8,0x1D32B8,28,28,True,What? Do you give it to me?,O que? Está me dando isso?
BA,DATA16_BAB2F0,BAB2F0,0x1D32F0,42,42,True,Put things you want to sell on the table.,Coloque o que quer vender namesa.
BA,DATA16_BAB344,BAB344,0x1D3344,99,99,True,"Hi. It's getting colder whenit rains. In winter:grass   will freeze so you'd better
weed them now.","Oi. Está esfriando quando   chove. No inverno: a grama  vai congelar: então é bom
colher agora."
BA,DATA16_BAB40A,BAB40A,0x1D340A,81,81,True,Ah:Mr. <CTRL_FFFD>eC                 You want to....well....to   Maria...anyway:good luck.,Ah:Sr. <CTRL_FFFD>eC                 Você quer... bem... pra...  Maria...bom: boa sorte.
BA,DATA16_BAB4AC,BAB4AC,0x1D34AC,65,65,True,Is Maria doing OK?          Let me know if you are in   trouble.,Maria está bem? Me avise    se tiver problemas.
BA,DATA16_BAB52E,BAB52E,0x1D352E,46,46,True,Oh: Hello. Maria often talksabout you lately.,Oh: Olá. Ultimamente Maria  fala muito de ti.
BA,DATA16_BAB58A,BAB58A,0x1D358A,88,88,True,"After all:a girl is happiestwhen she is with someone shelikes. Me?
Of course:I'm happy.","Afinal: uma garota está maisfeliz quando está com quem  gosta. Eu?
Claro que estou."
BA,DATA16_BAB63A,BAB63A,0x1D363A,102,102,True,"Mr. ...: you come here oftenbut you don't want to have achat with me:do you?
I see... maybe it's Ann?","Sr. ...: você vem aqui      bastante mas não parece     querer conversar.
Sei... tavez seja Ann?"
BA,DATA16_BAB706,BAB706,0x1D3706,89,89,True,"How's Ann doing? Is she     working well as a good wife?I'm so very worried
about her...","Como vai Ann? Ela está      trabalhando bem como esposa?Me preocupo tanto
com ela..."
BA,DATA16_BAB7B8,BAB7B8,0x1D37B8,89,89,True,"Nina likes sweets:such as   cakes and berries of        Fullmoon Plant.
I like that one.","Nina gosta de doces: assim  como bolos e Bagas da Lua   Cheia.
Eu gosto desse."
BA,DATA16_BAB86A,BAB86A,0x1D386A,82,82,True,Ho-ho-ho:how's Nina doing?  Doesn't she bother you by   saying something selfish?,Ho-ho-ho:como vai Nina? Ela não te atormenta dizendo    algo egoísta?
BA,DATA16_BAB90E,BAB90E,0x1D390E,96,96,True,"If you want a wife:choose a girl who likes children.    Girls like that can have
many children.","Se quiser uma esposa:       escolha uma garota que gostede crianças. Ela pode
ter muitas."
BA,DATA16_BAB9CE,BAB9CE,0x1D39CE,141,141,True,"What? You look a little     heavier:don't yout?         Ellen is just like me:
she is not only a pretty    girl but also can cook very well.","O que? Você parece um pouco mais pesado: não?           Ellen é como eu: não é
só uma linda garota mas     também cozinha muito bem."
BA,DATA16_BABAE8,BABAE8,0x1D3AE8,124,124,True,"Oh well:a lot of things     happen while you are alive. You just couldn't go
through your life if you gotmad at everything.","Oh bem: muitas coisas       acontecem na vida. Você não vai poder passar sua
vida se ficar bravo com     qualquer coisa."
BA,DATA16_BABBE0,BABBE0,0x1D3BE0,36,36,True,Hey you:you carry your jokesto far.,Ei: você: você exagera nas  piadas.
BA,DATA16_BABC28,BABC28,0x1D3C28,151,151,True,"When I think of people who  cheat and who are cheated:  I suppose being cheated
is kind of happier than     cheating someone.           I do think so.","Quando penso nas pessoas quetrapaceiam e nas que sofrem as trapaças. Acho que
ser trapaceado é mais feliz que enganar alguém...       É o que acho."
BA,DATA16_BABD56,BABD56,0x1D3D56,85,85,True,The most important thing in life is probably having     someone you love beside you.,A melhor coisa na vida é    provavelmente ter alguém    que você ama ao seu lado.
BA,DATA16_BABE00,BABE00,0x1D3E00,106,106,True,"Have you heard of Blue      Feather? Grandma never tellsme what it is:
saying kids don't need to   know .","Já ouviu sobre a Pena Azul? Vovó nunca me diz o que é:  ela diz que
crianças não precisam       saber."
BA,DATA16_BABED4,BABED4,0x1D3ED4,41,41,True,Female psychology is        complicated.,Psicologia feminina é       complicada.
BA,DATA16_BABF26,BABF26,0x1D3F26,154,154,True,"It's pretty hard to move    cows as you intend. Well:it takes time and guts to do
it properly. I'm now the cowmaster. I want to show you  my  bell skills","É muito difícil mover as    vacas como quer. Bem: é     preciso tempo e técnica
para fazer direito. Sou um  mesrte. Quero mostrar minhasabilidades."
BA,DATA16_BAC05A,BAC05A,0x1D405A,107,107,True,"I won't be dealing livestocktoday. They could become    sick outside on a day
like today. Some other time.","Não vou vender animais hoje.Eles podem se resfriar lá   fora em um dia desses
Fica para a próxima vez."
BA,DATA16_BAC130,BAC130,0x1D4130,106,106,True,"When you see the sunset at  the top of the mountain:    don't you feel like it's
saying something to you?","Quando você vê o por do sol no topo da montanha: não    parece que ele está
Te dizendo algo?"
BA,DATA16_BAC204,BAC204,0x1D4204,111,111,True,"Eve is a kind girl. She     comes here often to be in mycompany.
But she talks about nothing but you recently.","Eve é uma boa garota. Ela   vem bastante aqui para estar comigo.
Mas recentemente ela só tem falado em você."
BA,DATA16_BAC2E2,BAC2E2,0x1D42E2,72,72,True,How's Eve doing? Oh:I see.  That's good. She easily     becomes lonely.,Como vai Eve? Oh: entendo.  Isso é bom. Ela fica        sozinha fácil.
BA,DATA16_BAC372,BAC372,0x1D4372,76,76,True,Sister Pink would scold you if you picked too much      flowers and plants.,Irmã Rosa te repreenderia sevocê pegasse muitas flores  e plantas.
BA,DATA16_BAC40A,BAC40A,0x1D440A,53,53,True,A big house is necessary if you want to get married.,É preciso uma grande casa sevocê quer se casar.
BA,DATA16_BAC474,BAC474,0x1D4474,40,40,True,You can gather logs in      winter too.,Você pode cortar lenha no   inverno.
BA,DATA16_BAC4C4,BAC4C4,0x1D44C4,67,67,True,"Howdy, Why don't you have a juice party at home         sometimes?","E aí, Por que você não dá   uma festinha em casa as     vezes?"
BA,DATA16_BAC54A,BAC54A,0x1D454A,112,112,True,"You got married and work    harder. It's not a bad thingbut she gets in a bad
mood when you come home     late.","Você se casou e trabalha    mais. Isso não é ruim: mas  ela pode ficar brava
Se você chega tarde em casa."
BA,DATA16_BAC62A,BAC62A,0x1D462A,16,16,True,"Hey:happy man,,","Ei: cara feliz,"
BA,DATA16_BAC64A,BAC64A,0x1D464A,92,92,True,"You are married to a cute   wife:huh? If you want kids: you have to move to
a bigger house.","Você está casado com uma    bela esposa: hein? Se quisercrianças: aumente
Sua casa."
BA,DATA16_BAC702,BAC702,0x1D4702,66,66,True,Have you seen the rare berrythat grows at the top of themountain?,Você viu a baga rara que há no topo da montanha?
BA,DATA16_BAC786,BAC786,0x1D4786,99,99,True,"The festival ends at <CTRL_B5>:<CTRL_B2><CTRL_B2> soyou must go by then.        The sky is colored red
by the sun at <CTRL_B5>:<CTRL_B2><CTRL_B2>.","O Festival acaba às <CTRL_B5> da    tarde: então você deve ir.  O céu fica avermelhado
pelo sol às <CTRL_B5> horas"
BA,DATA16_BAC84C,BAC84C,0x1D484C,73,73,True,Our customers are different monthly. Some people have   never been here.,Nossos fregueses mudam a    cada mês. Algumas pessoas   nunca vieram.
BA,DATA16_BAC8DE,BAC8DE,0x1D48DE,82,82,True,Hi:how's Eve doing?         Business has been down sincewe lost our drawing card.,Oi:como vai Eve?            Os negócios diminuíram desdeque ela foi embora.
BA,DATA16_BAC982,BAC982,0x1D4982,112,112,True,"Why don't adults cry? Is it because there is nothing to cry about:
or is it because people     become stronger?","Por que adultos não choram? É porque não há pelo que    chorar: ou
porque as pessoas ficam maisfortes?        ?"
BA,DATA16_BACA62,BACA62,0x1D4A62,34,34,True,It's boring because Maria's gone.,Está chato porque Maria se  foi.
BA,DATA16_BACAA6,BACAA6,0x1D4AA6,63,63,True,The hardest thing to controlis love between man and     woman.,A coisa mais difícil de se  controlar é amor das pessoas
BA,DATA16_BACB24,BACB24,0x1D4B24,66,66,True,Yes:marriage is wonderful.  Should I bravely ask her to marry me?,Sim:casamento é maravilhoso.Será que eu deveria pedir a mão dela?
BA,DATA16_BACBA8,BACBA8,0x1D4BA8,34,34,True,You'd better go home to yourwife.,Melhor voltar para sua espo-sa.
BA,DATA16_BACBEC,BACBEC,0x1D4BEC,45,45,True,Don't make your wife cry.   Go home earlier.,Não faça sua mulher chorar. Volte lá cedo.
BA,DATA16_BACC46,BACC46,0x1D4C46,156,156,True,"Will you tell it to only    your dad secretly? Which    girl are you most
interes ted in now?
 Maria          Ann          Nina           Ellen        Eve<CHOICE_OR_WAIT>f","Você vai dizer isso apenas  para seu pai em segredo?    De que garota
está mais afim?
 Maria          Ann          Nina           Ellen        Eve<CHOICE_OR_WAIT>f"
BA,DATA16_BACD7E,BACD7E,0x1D4D7E,133,133,True,"aha:Maria. She's at church on Saturdays and Sundays.   Flower is the best present.
Man has to be active.       Come on. Hee-hee-hee.","aha:Maria. Ela está na igreja   nos sábados e domingos. Dê flores a ela.
Um homem tem que ser ativo. Vamos. Hee-hee-hee."
BA,DATA16_BACE88,BACE88,0x1D4E88,144,144,True,"Oh:Ann. She goes alone to   the spa on Star Night       Festival day.
The Lucky day is Saturday.  She likes any presents      except mushrooms.","Oh:Ann. Ela vai sozinha ao  Spa no dia do Festival das  Estrelas.
O dia de sorte é Sábado. Ela gosta de qualquer coisa    menos cogumelos."
BA,DATA16_BACFA8,BACFA8,0x1D4FA8,126,126,True,"Hey:Nina. She goes picking  herbs on Saturdays and to   the mountains on Sunday.
She likes sweets. Don't pickflowers for her.","Ei: Nina. Ela vai colher    ervas nos sábados e vai à   montanha em domingos
Ela gosta de doces. Não dê  flores a ela."
BA,DATA16_BAD0A4,BAD0A4,0x1D50A4,44,44,True,Hey:your face is becoming   better looking.,Ei: sua expressão está      melhorando.
BA,DATA16_BAD0FC,BAD0FC,0x1D50FC,42,42,True,You'd better listen to the  old preacher.,Melhor escutar ao velho     padre.
BA,DATA16_BAD150,BAD150,0x1D5150,48,48,True,"Your children can rely on meas well:no problem,","Você crianças também podem  confiar em mim,"
BA,DATA16_BAD1B0,BAD1B0,0x1D51B0,35,35,True,This year is coming to a    close.,Esse ano vai ser fechado.
BA,DATA16_BAD1F6,BAD1F6,0x1D51F6,52,52,True,We are happy to live in     health this whole year.,Estamos felizes em viver    saudáveis o ano todo.
BA,DATA16_BAD25E,BAD25E,0x1D525E,39,39,True,You should pick a target fornext year.,Você deve ter uma meta ano  que vem.
BA,DATA16_BAD2AC,BAD2AC,0x1D52AC,76,76,True,Spring is finally returning.We'll sell seeds again at   the shop so dropby.,A primavera está voltando.  Voltaremos a vender sementesentão passe aqui.
BA,DATA16_BAD344,BAD344,0x1D5344,72,72,True,Spring is New Year in this  area. <CTRL_B3>st day of Spring is  New Year's Day.,Primavera é Ano Novo nessa  área. O <CTRL_B3>o. dia de primaveraé de Ano Novo.
BA,DATA16_BAD3D4,BAD3D4,0x1D53D4,49,49,True,I hope it will be a good    year for both of us.,Espero que seja um bom ano  para nós dois.
BA,DATA16_BAD436,BAD436,0x1D5436,96,96,True,"The prize of the Egg        Festival is different every year.
What will they give this    year?","O prêmio do Festival do Ovo muda a cada a ano.
O que eles darão esse       ano?"
BA,DATA16_BAD4F6,BAD4F6,0x1D54F6,66,66,True,The Egg Festival will be    held at the public square   tomorrow.,O Festival do Ovo será feitona praça pública amanhã.
BA,DATA16_BAD57A,BAD57A,0x1D557A,47,47,True,I will win again at the Egg Festival tomorrow.,Eu vou vencer de novo no    Festival do Ovo.
BA,DATA16_BAD5D8,BAD5D8,0x1D55D8,82,82,True,My annual event at the      beginning of the year is to go see the first sunrise.,Meu evento anual no começo  do ano é ir ver o primeiro  amanhecer.
BA,DATA16_BAD67C,BAD67C,0x1D567C,66,66,True,"Hello, Was it a good year   for you? Try our best next  year too.","Olá, O que é um bom ano pra você? Daremos nosso melhor  nesse ano"
BA,DATA16_BAD700,BAD700,0x1D5700,57,57,True,The fisherman will be back  here soon from a warm place.,O pescador vai voltar logo  de um lugar quente.
BA,DATA16_BAD772,BAD772,0x1D5772,105,105,True,"This year is closing soon.  I wish to become better eachyear but...
It's a hard thing to        achieve.","Esse ano está se acabando.  Eu quero me tornar melhor a cada ano...
Mas é algo difícil de se    alcançar"
BA,DATA16_BAD844,BAD844,0x1D5844,81,81,True,.....this year is ending.   I'll develop and complete a great machine next year.,.....Este ano está acabando.Vou desenvolver uma ótima   máquina no ano que vem.
BA,DATA16_BAD8E6,BAD8E6,0x1D58E6,79,79,True,The smell of the dirt is    getting stronger as snow    melts. Spring is near.,O cheiro de terra está      ficando mais forte a medida que a neve derrete.
BA,DATA16_BAD984,BAD984,0x1D5984,55,55,True,Snow gave us a hard time butwill miss seeing the snow.,A neve nos deu dificuldades mas sentirei saudade dela.
BA,DATA16_BAD9F2,BAD9F2,0x1D59F2,78,78,True,"Now tonight is the last     night of the year. Let's    have a party. Cheers,","Essa noite é a última do    ano. Vamos ter uma festa.   Viva,"
BA,DATA16_BADA8E,BADA8E,0x1D5A8E,108,108,True,"This is the last juice to   drink seeing snow this year.Well:we can drink
juice again seeing flowers  soon.","Esse é o ultimo suco a bebervendo neve esse ano. Bem:   poderemos beber
suco vendo flores em breve."
BA,DATA16_BADB66,BADB66,0x1D5B66,95,95,True,"I'd better go home and rest now. I'm going up to the    mountain top to see the
first sunrise.","Melhor eu ir para casa e    descansar. Vou para o topo  da montanha ver o
amanhecer."
BA,DATA16_BADC24,BADC24,0x1D5C24,82,82,True,Thank you very much for     everything this year. I'll  do my best next year too.,Agradeço muito por tudo esseano. Farei meu melhor no    próximo ano também.
BA,DATA16_BADCC8,BADCC8,0x1D5CC8,45,45,True,Ah:Mr.<CTRL_FFFD>eD:is your field andmeadow all right?,Ah:Sr.<CTRL_FFFD>eD:Seu campo e      gramado estão OK?
BA,DATA16_BADD22,BADD22,0x1D5D22,54,54,True,It's important for a human  to overcome difficulties.,É importante para um humano superar as dificuldades.
BA,DATA16_BADD8E,BADD8E,0x1D5D8E,61,61,True,"Such a hard time you had,   But experience teaches you alot.",Que tempos difíceis você    teve. Mas você aprendeu mui-to.
BA,DATA16_BADE08,BADE08,0x1D5E08,49,49,True,Vitality is important for   men to work outside.,Vitalidade é importante paraum homem trabalhar.
BA,DATA16_BADE6A,BADE6A,0x1D5E6A,41,41,True,The shop is open at <$00B7>:<CTRL_B2><CTRL_B2> so please come.,A loja se abre às <$00B7>:<CTRL_B2><CTRL_B2>:     então venha.
BA,DATA16_BADEBC,BADEBC,0x1D5EBC,53,53,True,Everybody will come to      church to pray tomorrow.,Todos virão à igreja para   rezar amanhã.
BA,DATA16_BADF26,BADF26,0x1D5F26,70,70,True,I'll do the first           fortune-telling at the      mountain top.,Vou fazer a primeira leiturade sorte no topo da         montanha.
BA,DATA16_BADFB2,BADFB2,0x1D5FB2,77,77,True,winter is a good time to be friends with livestock.     Well:with girls too.,O inverno é uma boa época   para ser amigo dos animais. Bem: e das moças.
BA,DATA16_BAE04C,BAE04C,0x1D604C,111,111,True,"There's not a lot of thing  to eat in the mountains in  winter so all the animals
are in desperate to survive.","Não há muito o que comer nasmontanhas no inverno:então  os animais estão deses-
perados para sobreviver."
BA,DATA16_BAE12A,BAE12A,0x1D612A,75,75,True,You need lots of wood in    winter. Chop plenty of wood before the winter.,Você precisa de muita       madeira no inverno. Corte   tudo que puder.
BA,DATA16_BAE1C0,BAE1C0,0x1D61C0,96,96,True,"Umm:I can't get out when    you are there. ....You closeyou eyes so get out first?
Liar. ??????","Umm:não posso sair com você aí. .... Você fecharia seus olhos para eu sair?
Mentiroso,"
BA,DATA16_BAE280,BAE280,0x1D6280,42,42,True,Not many people come here.  I wonder why.,Poucas pessoas vêm aqui.    Por que será?
BA,DATA16_BAE2D4,BAE2D4,0x1D62D4,99,99,True,"A very little light from    above reaches the ground.   Those herbs over there
lives only with it.","Uma luz muito fraca de cima alcança o chão. Essas ervas aí vivem apenas
Com essa luz."
BA,DATA16_BAE39A,BAE39A,0x1D639A,51,51,True,Nina's dream is to live     surrounded by flowers.,O sonho de Nina é viver     cercada de flores.
