group,entry,target,cmd_index,cmd_addr,cmd_name,text_id,text_label,text_category,inferred_role,semantic_bucket,group_confidence_before_pass78,text_preview
$43,2,$B58990,168,$B58D0B,StartTextBox,0423,Text_423_Weather_WishHadHadTrainedLittle,Weather,wife_family_event,state_gate_or_flag_router,medium,I wish I had had trained a little to be a wife.
$43,2,$B58990,170,$B58D12,StartTextBox,0141,Text_141_Dialog_SayHeardRareSeedGrows,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Say:I've heard of a rare seed.It grows to be a tall bean tree that reaches all the way to the s…
$43,2,$B58990,178,$B58D3B,StartTextBox,0423,Text_423_Weather_WishHadHadTrainedLittle,Weather,wife_family_event,state_gate_or_flag_router,medium,I wish I had had trained a little to be a wife.
$43,2,$B58990,180,$B58D42,StartTextBox,023A,Text_23A_Dialog_WhatsGoodWonderIfherbsSpices,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well:what's good?I wonder ifherbs or spices will be OK.
$43,2,$B58990,189,$B58D73,StartTextBox,042F,Text_42F_Dialog_HopeSpringComeSoon,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I hope spring will come soon.
$43,3,$B58E4E,30,$B58F06,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you.
$43,3,$B58E4E,32,$B58F0D,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"How rude,"
$43,3,$B58E4E,36,$B58F21,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you. It looks delicious.
$43,3,$B58E4E,40,$B58F35,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,3,$B58E4E,43,$B58F42,StartTextBox,03B3,Text_3B3_Dialog_ThankNowBakeCake,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Thank you. Now I can bake a cake with it.
$43,3,$B58E4E,46,$B58F4F,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,What is this?
$43,3,$B58E4E,52,$B58F71,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,3,$B58E4E,54,$B58F78,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,state_gate_or_flag_router,medium,What? Present? I'm so glad that you remembered the anniversary.
$43,3,$B58E4E,57,$B58F85,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$43,3,$B58E4E,60,$B58F92,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$43,3,$B58E4E,98,$B590C4,StartTextBox,0485,Text_485_Dialog_DarlingTakeCareYourself,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Darling:please take care of yourself.
$43,3,$B58E4E,100,$B590CB,StartTextBox,017D,Text_17D_Dialog_GoodMorningDaDarlingHappy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Good morning....da-darling. Be happy together from now on.
$43,3,$B58E4E,102,$B590D2,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,Let's look around the ranch.There will be trouble if thefences are broken.
$43,3,$B58E4E,104,$B590D9,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$43,3,$B58E4E,106,$B590E0,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's impossible to go out today.
$43,3,$B58E4E,108,$B590E7,StartTextBox,01A0,Text_1A0_Dialog_DarlingShallPaintHouseBeautiful,Dialog,house_upgrade_context;house_upgrade_or_family_context,state_gate_or_flag_router,medium,Hey:darling:shall we paint our house in a beautiful color?
$43,3,$B58E4E,110,$B590EE,StartTextBox,0493,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,house_upgrade_context,state_gate_or_flag_router,medium,Darling:didn't you forget to paint the door?
$43,3,$B58E4E,112,$B590F5,StartTextBox,01A2,Text_1A2_Dialog_UummmmSayUmmGuessPregnant,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well...Uummmm...say... I...umm.. I guess I'm pregnant.
$43,3,$B58E4E,118,$B59109,StartTextBox,01A3,Text_1A3_Dialog_ItllBornSomeTimeLater,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It'll be born some time later.
$43,3,$B58E4E,124,$B5911D,StartTextBox,01A4,Text_1A4_Dialog_ThinkNameFortheBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,Will you think of a name forthe baby?
$43,3,$B58E4E,130,$B59131,StartTextBox,01A5,Text_1A5_Dialog_FeelMyBodyBecomingLittle,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I feel my body becoming a little heavier.
$43,3,$B58E4E,132,$B59138,StartTextBox,0481,Text_481_Dialog_LookCrawlingNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"Look. He is crawling now,"
$43,3,$B58E4E,134,$B5913F,StartTextBox,0480,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,child_family_event,state_gate_or_flag_router,medium,Darling:will you hold our child sometimes?
$43,3,$B58E4E,136,$B59146,StartTextBox,0484,Text_484_Dialog_VeryActiveHavePutEye,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,He is very active so I have to put on eye on him all thetime.
$43,3,$B58E4E,140,$B59153,StartTextBox,0482,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,child_family_event,state_gate_or_flag_router,medium,This child grows pretty quickly. Just a little bit but he started to speak words.
$43,3,$B58E4E,142,$B5915A,StartTextBox,0443,Text_443_Dialog_MadeOverallCute,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Hey:I made this overall. Isn't it cute?
$43,3,$B58E4E,144,$B59161,StartTextBox,01F3,Text_1F3_Dialog_RecentlyNothing,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,...You recently....no: nothing...
$43,3,$B58E4E,146,$B59168,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,....
$43,3,$B58E4E,150,$B5917D,StartTextBox,0194,Text_194_Dialog_SundaysRanch,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,There are no Sundays at ranch.
$43,3,$B58E4E,152,$B59184,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,state_gate_or_flag_router,medium,Honey: the shop is closed because it's Saturday today.
$43,3,$B58E4E,159,$B591A6,StartTextBox,018C,Text_18C_Dialog_GoodMorningSweetheartWasSparrow,Dialog,house_upgrade_or_family_context,state_gate_or_flag_router,medium,Good morning: sweetheart. There was a sparrow playing in front of our house some minutes ago. I…
$43,3,$B58E4E,161,$B591AD,StartTextBox,0209,Text_209_Shop_BuyAllUnusualStuffFestival,Sign,festival_event;shop_or_purchase_context,state_gate_or_flag_router,medium,Don't buy all that unusual stuff at the festival.
$43,3,$B58E4E,168,$B591C9,StartTextBox,018D,Text_18D_Romance_WantCookDeliciousMealsEvery,Romance,npc_eve_romance_or_family,state_gate_or_flag_router,medium,I want to cook delicious meals for you every day.
$43,3,$B58E4E,170,$B591D0,StartTextBox,0426,Text_426_Animal_HearWildDogsSometimesCome,Animal,livestock_dog_context,state_gate_or_flag_router,medium,I hear wild dogs sometimes come around here. It's dangerous to keep fences broken.
$43,3,$B58E4E,172,$B591D7,StartTextBox,0420,Text_420_Weather_VariousDisastersHappeninSummerBetter,Weather,weather_context,state_gate_or_flag_router,medium,Various disasters can happenin summer so you better watch the weather forecast every day.
$43,3,$B58E4E,180,$B59200,StartTextBox,0192,Text_192_Romance_CookEvening,Romance,npc_eve_romance_or_family,state_gate_or_flag_router,medium,What should I cook this evening?
$43,3,$B58E4E,182,$B59207,StartTextBox,023B,Text_23B_Dialog_TakeSomethingVeryDeliciousTomorrow,Dialog,weather_context,state_gate_or_flag_router,medium,I will take something very delicious tomorrow so pleaselook forward to it.
$43,3,$B58E4E,191,$B59238,StartTextBox,042F,Text_42F_Dialog_HopeSpringComeSoon,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I hope spring will come soon.
$43,4,$B59313,30,$B593CA,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you.
$43,4,$B59313,32,$B593D1,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Are you playing a nasty trick on me?
$43,4,$B59313,36,$B593E5,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Thank you. It looks delicious.
$43,4,$B59313,40,$B593F9,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,4,$B59313,47,$B59421,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Wow:thanks a lot. Mmmm:it smells so good.
$43,4,$B59313,49,$B59428,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,What is this?
$43,4,$B59313,52,$B59435,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,state_gate_or_flag_router,medium,What? Present? I'm so glad that you remembered the anniversary.
$43,4,$B59313,55,$B59442,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$43,4,$B59313,58,$B5944F,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$43,4,$B59313,96,$B59581,StartTextBox,0485,Text_485_Dialog_DarlingTakeCareYourself,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Darling:please take care of yourself.
$43,4,$B59313,98,$B59588,StartTextBox,017D,Text_17D_Dialog_GoodMorningDaDarlingHappy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Good morning....da-darling. Be happy together from now on.
$43,4,$B59313,100,$B5958F,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,state_gate_or_flag_router,medium,Let's look around the ranch.There will be trouble if thefences are broken.
$43,4,$B59313,102,$B59596,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$43,4,$B59313,104,$B5959D,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's impossible to go out today.
$43,4,$B59313,106,$B595A4,StartTextBox,01A0,Text_1A0_Dialog_DarlingShallPaintHouseBeautiful,Dialog,house_upgrade_context;house_upgrade_or_family_context,state_gate_or_flag_router,medium,Hey:darling:shall we paint our house in a beautiful color?
$43,4,$B59313,108,$B595AB,StartTextBox,0493,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,house_upgrade_context,state_gate_or_flag_router,medium,Darling:didn't you forget to paint the door?
$43,4,$B59313,110,$B595B2,StartTextBox,01A2,Text_1A2_Dialog_UummmmSayUmmGuessPregnant,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Well...Uummmm...say... I...umm.. I guess I'm pregnant.
$43,4,$B59313,116,$B595C6,StartTextBox,01A4,Text_1A4_Dialog_ThinkNameFortheBaby,Dialog,child_family_event,state_gate_or_flag_router,medium,Will you think of a name forthe baby?
$43,4,$B59313,122,$B595DA,StartTextBox,01A5,Text_1A5_Dialog_FeelMyBodyBecomingLittle,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I feel my body becoming a little heavier.
$43,4,$B59313,127,$B595EB,StartTextBox,01A7,Text_1A7_Dialog_KnowWalkAroundMuch,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,I know.I won't walk around so much.
$43,4,$B59313,129,$B595F2,StartTextBox,0481,Text_481_Dialog_LookCrawlingNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"Look. He is crawling now,"
$43,4,$B59313,131,$B595F9,StartTextBox,0480,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,child_family_event,state_gate_or_flag_router,medium,Darling:will you hold our child sometimes?
$43,4,$B59313,133,$B59600,StartTextBox,0484,Text_484_Dialog_VeryActiveHavePutEye,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,He is very active so I have to put on eye on him all thetime.
$43,4,$B59313,137,$B5960D,StartTextBox,0482,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,child_family_event,state_gate_or_flag_router,medium,This child grows pretty quickly. Just a little bit but he started to speak words.
$43,4,$B59313,139,$B59614,StartTextBox,0443,Text_443_Dialog_MadeOverallCute,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Hey:I made this overall. Isn't it cute?
$43,4,$B59313,141,$B5961B,StartTextBox,01F4,Text_1F4_Dialog_VeryBusy,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"...What? I'm very busy,"
$43,4,$B59313,143,$B59622,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,....
$43,4,$B59313,147,$B59637,StartTextBox,0195,Text_195_Dialog_WarmSuchComfortableSunday,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,It's warm. Such a comfortable Sunday.
$43,4,$B59313,149,$B5963E,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,state_gate_or_flag_router,medium,Honey: the shop is closed because it's Saturday today.
$43,4,$B59313,156,$B59660,StartTextBox,018F,Text_18F_Dialog_SpringWonderful,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Yes:spring is wonderful.
$43,4,$B59313,158,$B59667,StartTextBox,020A,Text_20A_Festival_HehLoveFestivalsLookingForward,Festival,festival_event,state_gate_or_flag_router,medium,Heh:I love festivals.I am Looking forward to it.
$43,4,$B59313,165,$B59683,StartTextBox,0190,Text_190_Dialog_GraduallyGettingUsedLivingLonely,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Gradually I am getting used to living here. What? Am I lonely? Oh:come on:you are here beside m…
$43,4,$B59313,167,$B5968A,StartTextBox,0426,Text_426_Animal_HearWildDogsSometimesCome,Animal,livestock_dog_context,state_gate_or_flag_router,medium,I hear wild dogs sometimes come around here. It's dangerous to keep fences broken.
$43,4,$B59313,169,$B59691,StartTextBox,0420,Text_420_Weather_VariousDisastersHappeninSummerBetter,Weather,weather_context,state_gate_or_flag_router,medium,Various disasters can happenin summer so you better watch the weather forecast every day.
$43,4,$B59313,177,$B596BA,StartTextBox,0191,Text_191_Sign_ManyKindsAnimalsMountainGive,Sign,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,There are many kinds of animals in the mountain. Doesnt' that give you comfort?
$43,4,$B59313,179,$B596C1,StartTextBox,020A,Text_20A_Festival_HehLoveFestivalsLookingForward,Festival,festival_event,state_gate_or_flag_router,medium,Heh:I love festivals.I am Looking forward to it.
$43,4,$B59313,188,$B596F2,StartTextBox,0430,Text_430_Town_BusyWorkingIwantGatherPeople,Town,event_dialogue_unknown_specific_owner,state_gate_or_flag_router,medium,We are not busy working so Iwant to gather people here to have a party.
$44,0,$B597F1,19,$B59879,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$44,0,$B597F1,21,$B59880,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,......Th-thank you.
$44,0,$B597F1,26,$B5989A,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$44,0,$B597F1,29,$B598A8,StartTextBox,03B5,Text_3B5_Dialog_GladGivingMeNeatPresent,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,So glad. Are you giving me this neat present? Thank you.
$44,0,$B597F1,32,$B598B5,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"How rude,"
$44,0,$B597F1,39,$B598DD,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,0,$B597F1,41,$B598E4,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,family_romance_dialogue_matrix,high,What? Present? I'm so glad that you remembered the anniversary.
$44,0,$B597F1,44,$B598F1,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$44,0,$B597F1,47,$B598FE,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$44,0,$B597F1,62,$B59961,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Let's look around the ranch.There will be trouble if thefences are broken.
$44,0,$B597F1,64,$B59968,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$44,0,$B597F1,66,$B5996F,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's impossible to go out today.
$44,0,$B597F1,68,$B59976,StartTextBox,01F3,Text_1F3_Dialog_RecentlyNothing,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,...You recently....no: nothing...
$44,0,$B597F1,70,$B5997D,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$44,0,$B597F1,72,$B59984,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,Honey: the shop is closed because it's Saturday today.
$44,0,$B597F1,74,$B5998B,StartTextBox,0195,Text_195_Dialog_WarmSuchComfortableSunday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's warm. Such a comfortable Sunday.
$44,0,$B597F1,79,$B5999F,StartTextBox,041F,Text_41F_Dialog_WarmEnoughNowAniceDay,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's warm enough now. What anice day.
$44,0,$B597F1,81,$B599A6,StartTextBox,0188,Text_188_Dialog_TimeGoesQuicklyFeelLike,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Time goes by really quickly.I feel like I met you only afew days ago.
$44,0,$B597F1,83,$B599AD,StartTextBox,0206,Text_206_Festival_FlowerFestivalTomorrowAlsoCelebrate,Festival,festival_event;weather_context,family_romance_dialogue_matrix,high,It's the Flower Festival tomorrow. It also celebrate the spring to come.
$44,0,$B597F1,87,$B599BA,StartTextBox,0420,Text_420_Weather_VariousDisastersHappeninSummerBetter,Weather,weather_context,family_romance_dialogue_matrix,high,Various disasters can happenin summer so you better watch the weather forecast every day.
$44,0,$B597F1,89,$B599C1,StartTextBox,0193,Text_193_Dialog_HoneyWork,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Honey: please work well.
$44,0,$B597F1,94,$B599D5,StartTextBox,0421,Text_421_Dialog_AutumnSkyHigh,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's autumn...the sky is high.
$44,0,$B597F1,96,$B599DC,StartTextBox,0184,Text_184_Dialog_StrangeSameSkyButWind,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's strange. It's the same sky but the wind and the airfeel different.
$44,0,$B597F1,98,$B599E3,StartTextBox,0238,Text_238_Festival_HarvestFestivalTomorrow,Festival,festival_event;festival_or_title_context;weather_context,family_romance_dialogue_matrix,high,It's the Harvest Festival tomorrow.
$44,1,$B599EB,19,$B59A70,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$44,1,$B599EB,21,$B59A77,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Are you playing a nasty trick on me?
$44,1,$B599EB,26,$B59A91,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,1,$B599EB,29,$B59A9F,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$44,1,$B599EB,36,$B59AC7,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,1,$B599EB,38,$B59ACE,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,family_romance_dialogue_matrix,high,What? Present? I'm so glad that you remembered the anniversary.
$44,1,$B599EB,41,$B59ADB,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$44,1,$B599EB,44,$B59AE8,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$44,1,$B599EB,59,$B59B4B,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Let's look around the ranch.There will be trouble if thefences are broken.
$44,1,$B599EB,61,$B59B52,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$44,1,$B599EB,63,$B59B59,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's impossible to go out today.
$44,1,$B599EB,65,$B59B60,StartTextBox,01F4,Text_1F4_Dialog_VeryBusy,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"...What? I'm very busy,"
$44,1,$B599EB,67,$B59B67,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$44,1,$B599EB,69,$B59B6E,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,Honey: the shop is closed because it's Saturday today.
$44,1,$B599EB,71,$B59B75,StartTextBox,0194,Text_194_Dialog_SundaysRanch,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,There are no Sundays at ranch.
$44,1,$B599EB,76,$B59B89,StartTextBox,0185,Text_185_Dialog_TryMyBestMakeSomething,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'll try my best to make something that will help you.
$44,1,$B599EB,78,$B59B90,StartTextBox,018F,Text_18F_Dialog_SpringWonderful,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Yes:spring is wonderful.
$44,1,$B599EB,80,$B59B97,StartTextBox,0207,Text_207_Festival_FlowerFestivalTomorrowGoodRelax,Festival,festival_event;weather_context,family_romance_dialogue_matrix,high,It's the Flower Festival tomorrow.It's good to relax once in a while.
$44,1,$B599EB,84,$B59BA4,StartTextBox,0186,Text_186_Dialog_TakeCareThoseToolsToo,Dialog,tool_context,family_romance_dialogue_matrix,high,I'll take care of those tools too. .....Don't worry. I won't break any.
$44,1,$B599EB,86,$B59BAB,StartTextBox,0193,Text_193_Dialog_HoneyWork,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Honey: please work well.
$44,1,$B599EB,91,$B59BBF,StartTextBox,0187,Text_187_Animal_AutoMilkingYogurtMakerSpecial,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"""Auto Milking <$0040> Yogurt-Maker: Special Version"" I wish it would be finished by spring..."
$44,1,$B599EB,93,$B59BC6,StartTextBox,009A,Text_09A_Dialog_SeemsLittleDifferentPlanHad,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It seems a little different from the plan I had but...nobig deal.
$44,1,$B599EB,95,$B59BCD,StartTextBox,0239,Text_239_Festival_HaveDecidedTakeFestivalWantto,Festival,festival_event,family_romance_dialogue_matrix,high,Have you decided what to take to the festival? I wantto complete my machine and present it in p…
$44,2,$B59BE3,18,$B59C64,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$44,2,$B59BE3,20,$B59C6B,StartTextBox,03B1,Text_3B1_Dialog_PickUpHerbsWithoutThinking,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Don't pick up herbs without thinking what they are for.
$44,2,$B59BE3,24,$B59C7F,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,2,$B59BE3,28,$B59C93,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$44,2,$B59BE3,31,$B59CA0,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What is this?
$44,2,$B59BE3,37,$B59CC2,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,2,$B59BE3,40,$B59CCF,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,family_romance_dialogue_matrix,high,What? Present? I'm so glad that you remembered the anniversary.
