group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate
$36,7,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry007_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry007
$36,8,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry008_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry008
$36,9,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry009_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry009
$36,10,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry010_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry010
$36,11,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry011_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry011
$36,12,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry012_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry012
$36,13,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry013_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry013
$36,14,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry014_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry014
$36,15,$B4D2CC,EveFamilyRomanceDialogueBranch_ScriptControlRow_G36_Entry015_TargetB4D2CC,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_ECCluster::ScriptControlEntry,TableDrivenEventScript_ECCluster_ScriptControlEntry_Entry015
$37,1,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry001_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry001
$37,2,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry002_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry002
$37,3,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry003_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry003
$37,4,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry004_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry004
$37,5,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry005_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry005
$37,6,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry006_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry006
$37,7,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry007_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry007
$37,8,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry008_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry008
$37,9,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry009_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry009
$37,10,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry010_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry010
$37,11,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry011_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry011
$37,12,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry012_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry012
$37,13,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry013_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry013
$37,14,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry014_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry014
$37,15,$B4D447,FamilyRomanceToolInteractionBranch_ScriptControlRow_G37_Entry015_TargetB4D447,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::ToolSelectedEventToolMirrorRouter_C::ScriptControlEntry,ToolSelectedEventToolMirrorRouter_C_ScriptControlEntry_Entry015
$39,1,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry001_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry001
$39,2,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry002_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry002
$39,3,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry003_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry003
$39,4,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry004_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry004
$39,5,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry005_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry005
$39,6,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry006_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry006
$39,7,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry007_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry007
$39,8,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry008_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry008
$39,9,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry009_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry009
$39,10,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry010_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry010
$39,11,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry011_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry011
$39,12,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry012_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry012
$39,13,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry013_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry013
$39,14,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry014_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry014
$39,15,$B4D772,EveFamilyRomanceDialogueBranch_ScriptControlRow_G39_Entry015_TargetB4D772,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_92Cluster::ScriptControlEntry,TableDrivenEventScript_92Cluster_ScriptControlEntry_Entry015
$3A,2,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry002_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry002
$3A,3,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry003_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry003
$3A,4,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry004_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry004
$3A,5,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry005_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry005
$3A,6,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry006_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry006
$3A,7,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry007_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry007
$3A,8,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry008_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry008
$3A,9,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry009_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry009
$3A,10,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry010_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry010
$3A,11,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry011_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry011
$3A,12,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry012_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry012
$3A,13,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry013_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry013
$3A,14,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry014_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry014
$3A,15,$B4DA22,FamilyRomanceMoneyInteractionBranch_ScriptControlRow_G3A_Entry015_TargetB4DA22,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MoneyChangeInteractionCluster::ScriptControlEntry,MoneyChangeInteractionCluster_ScriptControlEntry_Entry015
$3B,2,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry002_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry002
$3B,3,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry003_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry003
$3B,4,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry004_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry004
$3B,5,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry005_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry005
$3B,6,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry006_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry006
$3B,7,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry007_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry007
$3B,8,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry008_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry008
$3B,9,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry009_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry009
$3B,10,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry010_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry010
$3B,11,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry011_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry011
$3B,12,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry012_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry012
$3B,13,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry013_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry013
$3B,14,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry014_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry014
$3B,15,$B4DCCD,EveFamilyRomanceDialogueBranch_ScriptControlRow_G3B_Entry015_TargetB4DCCD,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_EDCluster::ScriptControlEntry,TableDrivenEventScript_EDCluster_ScriptControlEntry_Entry015
$3C,2,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry002_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry002
$3C,3,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry003_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry003
$3C,4,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry004_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry004
$3C,5,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry005_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry005
$3C,6,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry006_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry006
$3C,7,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry007_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry007
$3C,8,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry008_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry008
$3C,9,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry009_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry009
$3C,10,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry010_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry010
$3C,11,$B4DF94,FamilyRomanceScriptControlMatrixBranch_ScriptControlRow_G3C_Entry011_TargetB4DF94,optional_exact_speaker_or_scene_beat,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::B4InlineTileObjectPayloadCluster::ScriptControlEntry,B4InlineTileObjectPayloadCluster_ScriptControlEntry_Entry011
