group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pseudocode_preview
$3C,9,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry009_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,10,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry010_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,11,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry011_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,12,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry012_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,13,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry013_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,14,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry014_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3C,15,$B4DF94,FamilyRomanceEvent,family_romance_general,B4InlineTileObjectPayloadCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3C_Entry015_B4InlineTileObjectPayloadCluster_StructuralPayload,B4InlineTileObjectPayloadCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$B4()
$3D,0,$B4DFB4,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry000_JumpIf018FStateRouter_AudioCue,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3D,1,$B4E0F8,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry001_JumpIf018FStateRouter_AudioCue,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3D,2,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry002_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,3,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry003_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,4,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry004_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,5,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry005_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,6,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry006_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,7,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry007_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,8,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry008_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,9,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry009_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,10,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry010_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,11,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry011_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,12,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry012_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,13,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry013_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,14,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry014_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,15,$B4E200,FamilyRomanceEvent,family_romance_general,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3D_Entry015_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3E,0,$B4E220,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry000_CCObjectParam2DSetupCluster_AudioCue,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3E,1,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry001_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,2,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry002_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,3,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry003_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,4,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry004_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,5,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry005_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,6,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry006_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,7,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry007_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,8,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry008_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,9,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry009_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,10,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry010_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,11,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry011_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,12,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry012_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,13,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry013_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,14,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry014_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,15,$B4E3FF,FamilyRomanceEvent,family_romance_general,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3E_Entry015_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3F,0,$B4E41F,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry000_StateGateFlagRouterE7AF_AudioCue,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3F,1,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry001_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,2,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry002_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,3,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry003_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,4,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry004_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,5,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry005_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,6,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry006_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,7,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry007_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,8,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry008_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,9,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry009_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,10,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry010_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,11,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry011_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,12,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry012_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,13,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry013_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,14,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry014_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,15,$B4E5F4,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G3F_Entry015_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$40,0,$B4E614,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry000_TableDrivenEventScriptCFCluster_AudioCue,TableDrivenEventScript_CFCluster,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$40,1,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry001_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,2,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry002_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,3,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry003_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,4,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry004_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,5,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry005_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,6,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry006_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,7,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry007_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,8,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry008_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,9,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry009_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,10,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry010_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,11,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry011_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,12,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry012_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,13,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry013_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
